PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
1629659,Talen,Horton-Tucker,Talen Horton-Tucker,"Horton-Tucker, Talen",T. Horton-Tucker,talen-horton-tucker,2000-11-25T00:00:00,Iowa State,USA,Iowa State/USA,6-4,234,6,22,Guard,Active,N,1610612741,Bulls,CHI,bulls,Chicago,talen_horton-tucker,2019,2025,Y,Y,Y,2019,2,46,N
1629660,Ty,Jerome,Ty Jerome,"Jerome, Ty",T. Jerome,ty-jerome,1997-07-08T00:00:00,Virginia,USA,Virginia/USA,6-5,195,6,2,Guard-Forward,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,ty_jerome,2019,2025,Y,Y,Y,2019,1,24,N
1629661,Cameron,Johnson,Cameron Johnson,"Johnson, Cameron",C. Johnson,cameron-johnson,1996-03-03T00:00:00,North Carolina,USA,North Carolina/USA,6-8,210,6,2,Forward,Active,N,1610612751,Nets,BKN,nets,Brooklyn,cameron_johnson,2019,2025,N,Y,Y,2019,1,11,N
1629667,Jalen,McDaniels,Jalen McDaniels,"McDaniels, Jalen",J. McDaniels,jalen-mcdaniels,1998-01-31T00:00:00,San Diego State,USA,San Diego State/USA,6-9,190,5,,Forward,Inactive,Y,0,,,,,jalen_mcdaniels,2019,2024,Y,Y,Y,2019,2,52,N
1629669,Jaylen,Nowell,Jaylen Nowell,"Nowell, Jaylen",J. Nowell,jaylen-nowell,1999-07-09T00:00:00,Washington,USA,Washington/USA,6-4,201,5,,Guard,Inactive,Y,0,,,,,jaylen_nowell,2019,2024,Y,Y,Y,2019,2,43,N
1629673,Jordan,Poole,Jordan Poole,"Poole, Jordan",J. Poole,jordan-poole,1999-06-19T00:00:00,Michigan,USA,Michigan/USA,6-4,194,6,13,Guard,Active,N,1610612764,Wizards,WAS,wizards,Washington,jordan_poole,2019,2025,Y,Y,Y,2019,1,28,N
1629674,Neemias,Queta,Neemias Queta,"Queta, Neemias",N. Queta,neemias-queta,1999-07-13T00:00:00,Utah State,Portugal,Utah State/Portugal,7-0,248,4,88,Center,Active,N,1610612738,Celtics,BOS,celtics,Boston,neemias_queta,2021,2025,Y,Y,Y,2021,2,39,N
1629675,Naz,Reid,Naz Reid,"Reid, Naz",N. Reid,naz-reid,1999-08-26T00:00:00,Louisiana State,USA,Louisiana State/USA,6-9,264,6,11,Center-Forward,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,naz_reid,2019,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629680,Matisse,Thybulle,Matisse Thybulle,"Thybulle, Matisse",M. Thybulle,matisse-thybulle,1997-03-04T00:00:00,Washington,USA,Washington/USA,6-5,201,6,4,Guard-Forward,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,matisse_thybulle,2019,2025,N,Y,Y,2019,1,20,N
1629684,Grant,Williams,Grant Williams,"Williams, Grant",G. Williams,grant-williams,1998-11-30T00:00:00,Tennessee,USA,Tennessee/USA,6-6,236,6,2,Forward,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,grant_williams,2019,2025,N,Y,Y,2019,1,22,N
1641989,Elijah,Harkless,Elijah Harkless,"Harkless, Elijah",E. Harkless,elijah-harkless,2000-02-03T00:00:00,UNLV,USA,UNLV/USA,6-3,195,1,16,Guard,Active,N,1610612762,Jazz,UTA,jazz,Utah,elijah_harkless,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641998,Trey,Jemison III,Trey Jemison III,"Jemison III, Trey",T. Jemison III,trey-jemison-iii,1999-11-28T00:00:00,Alabama-Birmingham,USA,Alabama-Birmingham/USA,6-11,270,2,55,Center,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,trey_jemison,2023,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629723,John,Konchar,John Konchar,"Konchar, John",J. Konchar,john-konchar,1996-03-22T00:00:00,Indiana-Purdue Fort Wayne,USA,Indiana-Purdue Fort Wayne/USA,6-5,210,6,46,Guard,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,john_konchar,2019,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629726,Garrison,Mathews,Garrison Mathews,"Mathews, Garrison",G. Mathews,garrison-mathews,1996-10-24T00:00:00,Lipscomb,USA,Lipscomb/USA,6-6,215,6,24,Guard,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,garrison_mathews,2019,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629731,Dean,Wade,Dean Wade,"Wade, Dean",D. Wade,dean-wade,1996-11-20T00:00:00,Kansas State,USA,Kansas State/USA,6-9,228,6,32,Forward-Center,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,dean_wade,2019,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630164,James,Wiseman,James Wiseman,"Wiseman, James",J. Wiseman,james-wiseman,2001-03-31T00:00:00,Memphis,USA,Memphis/USA,6-11,240,3,,Center,Inactive,Y,0,,,,,james_wiseman,2020,2024,Y,Y,Y,2020,1,2,N
1642024,Alex,Reese,Alex Reese,"Reese, Alex",A. Reese,alex-reese,1999-05-21T00:00:00,Alabama,USA,Alabama/USA,6-9,245,1,65,Forward-Center,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,alex_reese,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630165,Killian,Hayes,Killian Hayes,"Hayes, Killian",K. Hayes,killian-hayes,2001-07-27T00:00:00,Ratiopharm Ulm,France,Ratiopharm Ulm/France,6-5,195,4,,Guard,Inactive,Y,0,,,,,killian_hayes,2020,2024,Y,Y,Y,2020,1,7,N
1630166,Deni,Avdija,Deni Avdija,"Avdija, Deni",D. Avdija,deni-avdija,2001-01-03T00:00:00,Maccabi Tel Aviv,Israel,Maccabi Tel Aviv/Israel,6-9,240,5,8,Forward,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,deni_avdija,2020,2025,N,Y,Y,2020,1,9,N
1629750,Javonte,Green,Javonte Green,"Green, Javonte",J. Green,javonte-green,1993-07-23T00:00:00,Radford,USA,Radford/USA,6-5,205,6,8,Guard,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,javonte_green,2019,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1642050,Jackson,Rowe,Jackson Rowe,"Rowe, Jackson",J. Rowe,jackson-rowe,1997-01-04T00:00:00,California State-Fullerton,Canada,California State-Fullerton/Canada,6-7,210,1,44,Forward,Active,N,1610612744,Warriors,GSW,warriors,Golden State,jackson_rowe,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1627732,Ben,Simmons,Ben Simmons,"Simmons, Ben",B. Simmons,ben-simmons,1996-07-20T00:00:00,Louisiana State,Australia,Louisiana State/Australia,6-10,240,7,25,Guard-Forward,Active,N,1610612746,Clippers,LAC,clippers,LA,ben_simmons,2016,2025,N,Y,Y,2016,1,1,N
1627734,Domantas,Sabonis,Domantas Sabonis,"Sabonis, Domantas",D. Sabonis,domantas-sabonis,1996-05-03T00:00:00,Gonzaga,Lithuania,Gonzaga/Lithuania,6-10,240,9,11,Forward-Center,Active,N,1610612758,Kings,SAC,kings,Sacramento,domantas_sabonis,2016,2025,N,Y,Y,2016,1,11,N
1627736,Malik,Beasley,Malik Beasley,"Beasley, Malik",M. Beasley,malik-beasley,1996-11-26T00:00:00,Florida State,USA,Florida State/USA,6-4,187,9,5,Guard,Active,N,1610612765,Pistons,DET,pistons,Detroit,malik_beasley,2016,2025,Y,Y,Y,2016,1,19,N
1627739,Kris,Dunn,Kris Dunn,"Dunn, Kris",K. Dunn,kris-dunn,1994-03-18T00:00:00,Providence,USA,Providence/USA,6-3,205,9,8,Guard,Active,N,1610612746,Clippers,LAC,clippers,LA,kris_dunn,2016,2025,Y,Y,Y,2016,1,5,N
202331,Paul,George,Paul George,"George, Paul",P. George,paul-george,1990-05-02T00:00:00,Fresno State,USA,Fresno State/USA,6-8,220,15,8,Forward,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,paul_george,2010,2025,N,Y,Y,2010,1,10,N
1627741,Buddy,Hield,Buddy Hield,"Hield, Buddy",B. Hield,buddy-hield,1992-12-17T00:00:00,Oklahoma,Bahamas,Oklahoma/Bahamas,6-4,220,9,7,Guard,Active,N,1610612744,Warriors,GSW,warriors,Golden State,buddy_hield,2016,2025,N,Y,Y,2016,1,6,N
1627742,Brandon,Ingram,Brandon Ingram,"Ingram, Brandon",B. Ingram,brandon-ingram,1997-09-02T00:00:00,Duke,USA,Duke/USA,6-8,190,9,3,Forward,Active,N,1610612761,Raptors,TOR,raptors,Toronto,brandon_ingram,2016,2025,N,Y,Y,2016,1,2,N
1627746,Skal,Labissiere,Skal Labissiere,"Labissiere, Skal",S. Labissiere,skal-labissiere,1996-03-18T00:00:00,Kentucky,Haiti,Kentucky/Haiti,6-10,235,4,,Forward-Center,Inactive,Y,0,,,,,skal_labissiere,2016,2024,Y,Y,Y,2016,1,28,N
1627747,Caris,LeVert,Caris LeVert,"LeVert, Caris",C. LeVert,caris-levert,1994-08-25T00:00:00,Michigan,USA,Michigan/USA,6-6,205,9,3,Guard,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,caris_levert,2016,2025,N,Y,Y,2016,1,20,N
1627749,Dejounte,Murray,Dejounte Murray,"Murray, Dejounte",D. Murray,dejounte-murray,1996-09-19T00:00:00,Washington,USA,Washington/USA,6-4,180,8,5,Guard,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,dejounte_murray,2016,2025,Y,Y,Y,2016,1,29,N
1627750,Jamal,Murray,Jamal Murray,"Murray, Jamal",J. Murray,jamal-murray,1997-02-23T00:00:00,Kentucky,Canada,Kentucky/Canada,6-4,215,8,27,Guard,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,jamal_murray,2016,2025,N,Y,Y,2016,1,7,N
1627751,Jakob,Poeltl,Jakob Poeltl,"Poeltl, Jakob",J. Poeltl,jakob-poeltl,1995-10-15T00:00:00,Utah,Austria,Utah/Austria,7-0,260,9,19,Center,Active,N,1610612761,Raptors,TOR,raptors,Toronto,jakob_poeltl,2016,2025,Y,Y,Y,2016,1,9,N
1627752,Taurean,Prince,Taurean Prince,"Prince, Taurean",T. Prince,taurean-prince,1994-03-22T00:00:00,Baylor,USA,Baylor/USA,6-6,218,9,12,Forward,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,taurean_prince,2016,2025,Y,Y,Y,2016,1,12,N
1627759,Jaylen,Brown,Jaylen Brown,"Brown, Jaylen",J. Brown,jaylen-brown,1996-10-24T00:00:00,California,USA,California/USA,6-6,223,9,7,Guard-Forward,Active,N,1610612738,Celtics,BOS,celtics,Boston,jaylen_brown,2016,2025,N,Y,Y,2016,1,3,N
1627763,Malcolm,Brogdon,Malcolm Brogdon,"Brogdon, Malcolm",M. Brogdon,malcolm-brogdon,1992-12-11T00:00:00,Virginia,USA,Virginia/USA,6-4,229,9,15,Guard,Active,N,1610612764,Wizards,WAS,wizards,Washington,malcolm_brogdon,2016,2025,N,Y,Y,2016,2,36,N
1627777,Georges,Niang,Georges Niang,"Niang, Georges",G. Niang,georges-niang,1993-06-17T00:00:00,Iowa State,USA,Iowa State/USA,6-7,230,9,20,Forward,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,georges_niang,2016,2025,Y,Y,Y,2016,2,50,N
1627780,Gary,Payton II,Gary Payton II,"Payton II, Gary",G. Payton II,gary-payton-ii,1992-12-01T00:00:00,Oregon State,USA,Oregon State/USA,6-2,195,9,0,Guard,Active,N,1610612744,Warriors,GSW,warriors,Golden State,gary_payton_ii,2016,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1627783,Pascal,Siakam,Pascal Siakam,"Siakam, Pascal",P. Siakam,pascal-siakam,1994-04-02T00:00:00,New Mexico State,Cameroon,New Mexico State/Cameroon,6-8,245,9,43,Forward,Active,N,1610612754,Pacers,IND,pacers,Indiana,pascal_siakam,2016,2025,Y,Y,Y,2016,1,27,N
1627814,Damion,Lee,Damion Lee,"Lee, Damion",D. Lee,damion-lee,1992-10-21T00:00:00,Drexel,USA,Drexel/USA,6-6,210,7,10,Guard-Forward,Active,N,1610612756,Suns,PHX,suns,Phoenix,damion_lee,2017,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
204456,T.J.,McConnell,T.J. McConnell,"McConnell, T.J.",T. McConnell,tj-mcconnell,1992-03-25T00:00:00,Arizona,USA,Arizona/USA,6-1,190,10,9,Guard,Active,N,1610612754,Pacers,IND,pacers,Indiana,t.j._mcconnell,2015,2025,N,Y,Y,2015,0,,N
1627824,Guerschon,Yabusele,Guerschon Yabusele,"Yabusele, Guerschon",G. Yabusele,guerschon-yabusele,1995-12-17T00:00:00,"Rouen, France",France,"Rouen, France/France",6-8,265,3,28,Forward,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,guerschon_yabusele,2016,2025,Y,Y,Y,2016,1,16,N
1627826,Ivica,Zubac,Ivica Zubac,"Zubac, Ivica",I. Zubac,ivica-zubac,1997-03-18T00:00:00,Mega Basket,Croatia,Mega Basket/Croatia,7-0,240,9,40,Center,Active,N,1610612746,Clippers,LAC,clippers,LA,ivica_zubac,2016,2025,Y,Y,Y,2016,2,32,N
1627827,Dorian,Finney-Smith,Dorian Finney-Smith,"Finney-Smith, Dorian",D. Finney-Smith,dorian-finney-smith,1993-05-04T00:00:00,Florida,USA,Florida/USA,6-7,220,9,17,Forward,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,dorian_finney-smith,2016,2025,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1627832,Fred,VanVleet,Fred VanVleet,"VanVleet, Fred",F. VanVleet,fred-vanvleet,1994-02-25T00:00:00,Wichita State,USA,Wichita State/USA,6-0,197,9,5,Guard,Active,N,1610612745,Rockets,HOU,rockets,Houston,fred_vanvleet,2016,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1627884,Derrick,Jones Jr.,Derrick Jones Jr.,"Jones Jr., Derrick",D. Jones Jr.,derrick-jones-jr,1997-02-15T00:00:00,UNLV,USA,UNLV/USA,6-6,210,9,55,Forward,Active,N,1610612746,Clippers,LAC,clippers,LA,derrick_jones_jr,2016,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1642258,Zaccharie,Risacher,Zaccharie Risacher,"Risacher, Zaccharie",Z. Risacher,zaccharie-risacher,2005-04-08T00:00:00,JL Bourg-en-Bresse,France,JL Bourg-en-Bresse/France,6-8,200,1,10,Forward,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,tmp_zaccharie_risacher,2024,2025,N,Y,Y,2024,1,1,N
1642259,Alex,Sarr,Alex Sarr,"Sarr, Alex",A. Sarr,alex-sarr,2005-04-26T00:00:00,Perth,France,Perth/France,7-0,205,1,20,Center,Active,N,1610612764,Wizards,WAS,wizards,Washington,alexandre_sarr,2024,2025,N,Y,Y,2024,1,2,N
1642261,Dalton,Knecht,Dalton Knecht,"Knecht, Dalton",D. Knecht,dalton-knecht,2001-04-19T00:00:00,Tennessee,USA,Tennessee/USA,6-6,215,1,4,Forward,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,dalton_knecht,2024,2025,N,Y,Y,2024,1,17,N
1642262,Cody,Williams,Cody Williams,"Williams, Cody",C. Williams,cody-williams,2004-11-20T00:00:00,Colorado,USA,Colorado/USA,6-7,190,1,5,Forward,Active,N,1610612762,Jazz,UTA,jazz,Utah,tmp_cody_williams,2024,2025,Y,Y,Y,2024,1,10,N
1642263,Reed,Sheppard,Reed Sheppard,"Sheppard, Reed",R. Sheppard,reed-sheppard,2004-06-24T00:00:00,Kentucky,USA,Kentucky/USA,6-2,185,1,15,Guard,Active,N,1610612745,Rockets,HOU,rockets,Houston,reed_sheppard,2024,2025,Y,Y,Y,2024,1,3,N
1642264,Stephon,Castle,Stephon Castle,"Castle, Stephon",S. Castle,stephon-castle,2004-11-01T00:00:00,Connecticut,USA,Connecticut/USA,6-6,215,1,5,Guard,Active,N,1610612759,Spurs,SAS,spurs,San Antonio,stephen_castle,2024,2025,N,Y,Y,2024,1,4,N
1642265,Rob,Dillingham,Rob Dillingham,"Dillingham, Rob",R. Dillingham,rob-dillingham,2005-01-04T00:00:00,Kentucky,USA,Kentucky/USA,6-3,175,1,4,Guard,Active,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,rob_dillingham,2024,2025,Y,Y,Y,2024,1,8,N
1642266,Ja'Kobe,Walter,Ja'Kobe Walter,"Walter, Ja'Kobe",J. Walter,jakobe-walter,2004-09-04T00:00:00,Baylor,USA,Baylor/USA,6-5,180,1,14,Guard,Active,N,1610612761,Raptors,TOR,raptors,Toronto,jakobe_walter,2024,2025,Y,Y,Y,2024,1,19,N
1642267,Bub,Carrington,Bub Carrington,"Carrington, Bub",B. Carrington,bub-carrington,2005-07-21T00:00:00,Pittsburgh,USA,Pittsburgh/USA,6-4,190,1,8,Guard,Active,N,1610612764,Wizards,WAS,wizards,Washington,carlton_carrington,2024,2025,N,Y,Y,2024,1,14,N
1642268,Isaiah,Collier,Isaiah Collier,"Collier, Isaiah",I. Collier,isaiah-collier,2004-10-08T00:00:00,Southern California,USA,Southern California/USA,6-3,210,1,13,Guard,Active,N,1610612762,Jazz,UTA,jazz,Utah,tmp_isaiah_collier,2024,2025,Y,Y,Y,2024,1,29,N
1642269,Devin,Carter,Devin Carter,"Carter, Devin",D. Carter,devin-carter,2002-03-18T00:00:00,Providence,USA,Providence/USA,6-2,195,1,22,Guard,Active,N,1610612758,Kings,SAC,kings,Sacramento,tmp_devin_carter,2024,2025,Y,Y,Y,2024,1,13,N
1642270,Donovan,Clingan,Donovan Clingan,"Clingan, Donovan",D. Clingan,donovan-clingan,2004-02-23T00:00:00,Connecticut,USA,Connecticut/USA,7-2,280,1,23,Center,Active,N,1610612757,Trail Blazers,POR,blazers,Portland,donovan_clingan,2024,2025,N,Y,Y,2024,1,7,N
1642271,Kyle,Filipowski,Kyle Filipowski,"Filipowski, Kyle",K. Filipowski,kyle-filipowski,2003-11-07T00:00:00,Duke,USA,Duke/USA,6-11,250,1,22,Center,Active,N,1610612762,Jazz,UTA,jazz,Utah,kyle_filipowski,2024,2025,Y,Y,Y,2024,2,32,N
1627936,Alex,Caruso,Alex Caruso,"Caruso, Alex",A. Caruso,alex-caruso,1994-02-28T00:00:00,Texas A&M,USA,Texas A&M/USA,6-5,186,8,9,Guard,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,alex_caruso,2017,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1642273,Kyshawn,George,Kyshawn George,"George, Kyshawn",K. George,kyshawn-george,2003-12-12T00:00:00,Miami,Switzerland,Miami/Switzerland,6-8,200,1,18,Forward,Active,N,1610612764,Wizards,WAS,wizards,Washington,kyshawn_george,2024,2025,N,Y,Y,2024,1,24,N
1642274,Yves,Missi,Yves Missi,"Missi, Yves",Y. Missi,yves-missi,2004-05-14T00:00:00,Baylor,Cameroon,Baylor/Cameroon,6-11,235,1,21,Center,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,tmp_yves_missi,2024,2025,N,Y,Y,2024,1,21,N
1642275,Tidjane,Salaün,Tidjane Salaün,"Salaün, Tidjane",T. Salaün,tidjane-salaün,2005-08-10T00:00:00,Cholet,France,Cholet/France,6-8,207,1,31,Forward,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,tidjane_salaun,2024,2025,Y,Y,Y,2024,1,6,N
1642276,Kel'el,Ware,Kel'el Ware,"Ware, Kel'el",K. Ware,kelel-ware,2004-04-20T00:00:00,Indiana,USA,Indiana/USA,7-0,230,1,7,Center,Active,N,1610612748,Heat,MIA,heat,Miami,kelel_ware,2024,2025,Y,Y,Y,2024,1,15,N
1642277,Johnny,Furphy,Johnny Furphy,"Furphy, Johnny",J. Furphy,johnny-furphy,2004-12-08T00:00:00,Kansas,Australia,Kansas/Australia,6-9,200,1,12,Guard,Active,N,1610612754,Pacers,IND,pacers,Indiana,johnny_furphy,2024,2025,Y,Y,Y,2024,2,35,N
1642278,Tyler,Kolek,Tyler Kolek,"Kolek, Tyler",T. Kolek,tyler-kolek,2001-03-27T00:00:00,Marquette,USA,Marquette/USA,6-3,195,1,13,Guard,Active,N,1610612752,Knicks,NYK,knicks,New York,tyler_kolek,2024,2025,Y,Y,Y,2024,2,34,N
1642279,Ulrich,Chomche,Ulrich Chomche,"Chomche, Ulrich",U. Chomche,ulrich-chomche,2005-12-30T00:00:00,NBA Global Academy,Cameroon,NBA Global Academy/Cameroon,6-11,235,1,22,Center,Active,N,1610612761,Raptors,TOR,raptors,Toronto,ulrich_chomche,2024,2025,Y,Y,Y,2024,2,57,N
1642280,Trentyn,Flowers,Trentyn Flowers,"Flowers, Trentyn",T. Flowers,trentyn-flowers,2005-03-08T00:00:00,Adelaide,USA,,6-9,185,1,9,Forward,Active,N,1610612746,Clippers,LAC,clippers,LA,trentyn_flowers,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1642281,Jaylon,Tyson,Jaylon Tyson,"Tyson, Jaylon",J. Tyson,jaylon-tyson,2002-12-02T00:00:00,California,USA,California/USA,6-6,215,1,24,Guard-Forward,Active,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,jaylon_tyson,2024,2025,Y,Y,Y,2024,1,20,N
1642285,Cam,Spencer,Cam Spencer,"Spencer, Cam",C. Spencer,cam-spencer,2000-04-06T00:00:00,Connecticut,USA,Connecticut/USA,6-4,205,1,24,Guard,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,cam_spencer,2024,2025,Y,Y,Y,2024,2,53,N
1642345,Oso,Ighodaro,Oso Ighodaro,"Ighodaro, Oso",O. Ighodaro,oso-ighodaro,2002-07-14T00:00:00,Marquette,USA,Marquette/USA,7-0,235,1,4,Forward,Active,N,1610612756,Suns,PHX,suns,Phoenix,oso_ighodaro,2024,2025,Y,Y,Y,2024,2,40,N
1642346,Ryan,Dunn,Ryan Dunn,"Dunn, Ryan",R. Dunn,ryan-dunn,2003-01-07T00:00:00,Virginia,USA,Virginia/USA,6-8,216,1,0,Forward,Active,N,1610612756,Suns,PHX,suns,Phoenix,ryan_dunn,2024,2025,N,Y,Y,2024,1,28,N
1642347,Jamal,Shead,Jamal Shead,"Shead, Jamal",J. Shead,jamal-shead,2002-07-24T00:00:00,Houston,USA,Houston/USA,6-1,200,1,23,Guard,Active,N,1610612761,Raptors,TOR,raptors,Toronto,jamal_shead,2024,2025,Y,Y,Y,2024,2,45,N
1642348,Justin,Edwards,Justin Edwards,"Edwards, Justin",J. Edwards,justin-edwards,2003-12-16T00:00:00,Kentucky,USA,Kentucky/USA,6-7,203,1,19,Forward,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,tmp_justin_edwards,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1642349,Ajay,Mitchell,Ajay Mitchell,"Mitchell, Ajay",A. Mitchell,ajay-mitchell,2002-06-25T00:00:00,California-Santa Barbara,Belgium,California-Santa Barbara/Belgium,6-5,190,1,25,Guard,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,ajay_mitchell,2024,2025,N,Y,Y,2024,2,38,N
1642352,Keshad,Johnson,Keshad Johnson,"Johnson, Keshad",K. Johnson,keshad-johnson,2001-06-23T00:00:00,Arizona,USA,Arizona/USA,6-7,225,1,16,Forward,Active,N,1610612748,Heat,MIA,heat,Miami,tmp_keshad_johnson,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1642353,Cam,Christie,Cam Christie,"Christie, Cam",C. Christie,cam-christie,2005-07-24T00:00:00,Minnesota,USA,Minnesota/USA,6-6,190,1,12,Guard,Active,N,1610612746,Clippers,LAC,clippers,LA,cam_christie,2024,2025,Y,Y,Y,2024,2,46,N
1642354,KJ,Simpson,KJ Simpson,"Simpson, KJ",K. Simpson,kj-simpson,2002-08-08T00:00:00,Colorado,USA,Colorado/USA,6-0,189,1,25,Guard,Active,N,1610612766,Hornets,CHA,hornets,Charlotte,kj_simpson,2024,2025,Y,Y,Y,2024,2,42,N
1642355,Bronny,James,Bronny James,"James, Bronny",B. James,bronny-james,2004-10-06T00:00:00,Southern California,USA,Southern California/USA,6-3,210,1,9,Guard,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,tmp_bronny_james,2024,2025,Y,Y,Y,2024,2,55,N
1642358,AJ,Johnson,AJ Johnson,"Johnson, AJ",A. Johnson,aj-johnson,2004-12-01T00:00:00,Illawarra,USA,Illawarra/USA,6-5,160,1,5,Guard,Active,N,1610612764,Wizards,WAS,wizards,Washington,aj_johnson,2024,2025,Y,Y,Y,2024,1,23,N
1642359,Pacôme,Dadiet,Pacôme Dadiet,"Dadiet, Pacôme",P. Dadiet,pacôme-dadiet,2005-07-27T00:00:00,Ratiopharm Ulm,France,Ratiopharm Ulm/France,6-8,210,1,4,Forward,Active,N,1610612752,Knicks,NYK,knicks,New York,pacome_dadiet,2024,2025,Y,Y,Y,2024,1,25,N
1642366,Quinten,Post,Quinten Post,"Post, Quinten",Q. Post,quinten-post,2000-03-21T00:00:00,Boston College,Netherlands,Boston College/Netherlands,7-0,238,1,21,Center,Active,N,1610612744,Warriors,GSW,warriors,Golden State,quinten_post,2024,2025,Y,Y,Y,2024,2,52,N
1642367,Jonathan,Mogbo,Jonathan Mogbo,"Mogbo, Jonathan",J. Mogbo,jonathan-mogbo,2001-10-29T00:00:00,San Francisco,USA,San Francisco/USA,6-9,225,1,2,Forward,Active,N,1610612761,Raptors,TOR,raptors,Toronto,jonathan_mogbo,2024,2025,Y,Y,Y,2024,2,31,N
1642368,N'Faly,Dante,N'Faly Dante,"Dante, N'Faly",N. Dante,nfaly-dante,2001-10-19T00:00:00,Oregon,Mali,Oregon/Mali,6-11,230,1,3,Center,Active,N,1610612745,Rockets,HOU,rockets,Houston,nfaly_dante,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1642377,Jaylen,Wells,Jaylen Wells,"Wells, Jaylen",J. Wells,jaylen-wells,2003-08-26T00:00:00,Washington State,USA,Washington State/USA,6-8,,1,0,Forward,Active,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,jaylen_wells,2024,2025,N,Y,Y,2024,2,39,N
1642382,Branden,Carlson,Branden Carlson,"Carlson, Branden",B. Carlson,branden-carlson,1999-06-14T00:00:00,Utah,USA,Utah/USA,7-0,220,1,15,Center,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,branden_carlson,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1642384,Isaiah,Crawford,Isaiah Crawford,"Crawford, Isaiah",I. Crawford,isaiah-crawford,2001-11-01T00:00:00,Louisiana Tech,USA,Louisiana Tech/USA,6-6,220,1,24,Forward,Active,N,1610612758,Kings,SAC,kings,Sacramento,isaiah_crawford,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
